Source	Target	Weights
AVJL	LUAL	5
AVJL	PVNL	5
AVJR	PVNR	5
DA08	DVB	5
VD13	DVB	5
PVWR	AVJL	5
VD13	AVL	5
AVER	RIML	5
RMDR	AVER	5
hyp	AVBR	5
SABD	AVAL	5
DA05	AVAR	5
VA09	AVAR	5
GLRL	RIPR	5
GLRR	RIPR	5
PDB	PDA	5
DB05	DB04	5
DB06	DB05	5
DB07	DB06	5
VB07	VB06	5
VB08	VB07	5
VB10	VB09	5
hyp	VD12	5
CEPshVR	dBWML02	5
GLRDL	dBWML02	5
GLRDL	dBWMR01	5
GLRDR	dBWMR01	5
GLRDL	dBWMR06	5
AVAR	DB06	5
AS07	AVAR	5
AVAL	VB09	5
VA05	AVAL	5
VB09	AVAL	5
IL1VL	vBWML03	5
RIVR	vBWML05	5
IL1VR	vBWMR01	5
RMGR	vBWMR06	5
OLQDL	IL2L	5
OLQDR	IL2R	5
BAGR	RMFL	5
RMHR	RMFR	5
RMFR	RMHR	5
RMFR	vBWML04	5
ADER	CEPshVR	5
AVAR	DA05	5.2
ASJL	ASKL	5.25
AWAR	ASER	5.25
ADFL	SMBVL	5.25
ASHL	ASKL	5.25
PLNL	SAADL	5.25
IL2VR	OLQVR	5.25
CEPVR	RICL	5.25
CEPVR	RMHR	5.25
AIZR	AIAR	5.25
RIGR	AVER	5.25
RIML	RIBL	5.25
RIML	SAAVR	5.25
RIMR	AVBL	5.25
RIVL	SIAVR	5.25
RIVR	SIAVL	5.25
SMBVR	RMEV	5.25
AWCR	ASER	5.333333333
RIFL	PVPL	5.333333333
PVPR	AVL	5.333333333
DVB	PVPL	5.333333333
DVB	DD06	5.333333333
RIMR	SMDVR	5.333333333
PVCL	DB07	5.333333333
RMDDL	dBWMR02	5.333333333
RMDL	dBWMR04	5.333333333
SMBVL	vBWML05	5.333333333
SMBVL	vBWML07	5.333333333
SMBVR	vBWMR05	5.333333333
PVPL	PVT	5.333333333
AVBR	VB09	5.333333333
VD09	VD10	5.333333333
PVT	PVPL	5.333333333
VB09	AVBR	5.333333333
VD10	VD09	5.333333333
AVAL	AS09	5.333333333
PHBR	PHBL	5.4
IL2DL	URADL	5.4
RIS	RMDR	5.4
AVBR	AVBL	5.4
AVAL	DA04	5.4
SMBDL	SAAVR	5.4
NSMR	pm5D	5.5
AWAL	AFDL	5.5
PQR	PVPR	5.5
ADEL	RMDL	5.5
PDEL	AVKL	5.5
IL2DR	RMEL	5.5
OLQDR	RMDDL	5.5
IL1R	RMDL	5.5
AIMR	ASGR	5.5
AIAR	AWCR	5.5
RIFL	RIML	5.5
BDUR	PVNL	5.5
PVR	AVJR	5.5
AVHR	ASKR	5.5
AVHR	RIR	5.5
PVPR	AVBL	5.5
PVNR	PVWL	5.5
AIBL	AIZR	5.5
RICL	SMDDR	5.5
DVC	RIBR	5.5
AVDL	AVDR	5.5
RIML	SMDVL	5.5
RIMR	SAAVR	5.5
RIMR	RMDR	5.5
AVAL	AVDR	5.5
AVAR	AS08	5.5
PVCL	AVBL	5.5
PVCL	AVAR	5.5
URAVR	RIPR	5.5
RMDDL	IL1R	5.5
DB03	VD06	5.5
VA04	VD04	5.5
VA05	DD02	5.5
VA05	VD05	5.5
VC02	VD04	5.5
RMER	GLRL	5.5
AWCL	AIYR	5.5
IL1L	dBWML02	5.5
RMHR	vBWML04	5.5
RMDVL	vBWMR01	5.5
AVKR	RIS	5.5
SDQR	AVBL	5.571428571
ASKL	AIBL	5.6
PHAR	PHAL	5.6
PHBL	PHBR	5.6
PVCR	AVJL	5.6
ADLL	AVBL	5.666666667
URXR	RIR	5.666666667
AVER	DA01	5.666666667
AVAL	DA08	5.666666667
SMDDR	dBWML05	5.666666667
SMDVL	vBWMR05	5.666666667
RIS	AVJL	5.666666667
AVBL	DB07	5.666666667
DA08	DA09	5.666666667
VD06	VD07	5.666666667
AVAL	RIMR	5.666666667
DB07	AVBL	5.666666667
VD07	VD06	5.666666667
RIS	RIMR	5.714285714
PVT	AVKL	5.714285714
ASIL	AWCL	5.75
ASGL	AIBL	5.75
ADLL	ASHL	5.75
URXL	AVEL	5.75
IL2VR	RMEV	5.75
URYVL	RIBL	5.75
IL1R	RMDDR	5.75
AINR	RIBL	5.75
RIFR	RIMR	5.75
AIBR	SMDVL	5.75
RIMR	SMDDL	5.75
RMFL	AVKL	5.75
URADL	RIPL	5.75
AIZL	AIZR	5.75
BAGR	AVEL	5.8
PHAL	PHAR	5.8
AVAR	VA08	5.8
I1L	I2L	6
I1R	M3R	6
I4	M3L	6
I4	pm5VL	6
M1	MI	6
M3L	pm4VL	6
M3R	pm4D	6
MCR	mc2DL	6
AWBR	AIZR	6
ADFR	BAGL	6
ASKR	AIMR	6
ADLR	AWCR	6
ADLR	URBR	6
URXL	RIGL	6
AQR	AVBR	6
PVM	PDEL	6
PLML	VA09	6
PVDR	hyp	6
PHAL	PHBL	6
PHAR	PVPL	6
IL2DL	RMEL	6
IL2VR	RMEL	6
CEPDR	CEPDR	6
CEPDR	RICL	6
URYDR	SMDDL	6
OLLL	CEPDL	6
OLLL	SMDVR	6
OLQDL	RMDDR	6
OLQDL	SIBVL	6
IL1DL	URADL	6
IL1DR	RMDDL	6
IL1VL	RIPL	6
RIH	AIZL	6
AIYL	AWAL	6
ADAL	ADAL	6
ADAR	PVR	6
PVR	DA09	6
PVPL	PVCR	6
LUAR	AVAL	6
LUAR	PVCR	6
PVNR	VD04	6
RIBL	AIBR	6
AIBL	SMDDR	6
AIBR	SMDDL	6
RICL	SMDDL	6
RICR	AIZL	6
RICR	RIML	6
RIAL	SIAVR	6
RIML	AVBR	6
RIML	SMDDR	6
RIML	dBWMR05	6
RIMR	SAAVL	6
RMFR	AVKL	6
AVAL	AS11	6
AVAL	VA02	6
AVAR	VA09	6
RIPR	pm3VR	6
RMDDL	dBWMR03	6
RMDR	RMDL	6
RIVR	vBWML07	6
SMDDL	RIAL	6
SMDDL	dBWMR09	6
SMDDL	dBWMR010	6
SMDDL	dBWMR011	6
SMDDL	dBWMR012	6
SMDDL	dBWMR013	6
SMDDL	dBWMR014	6
SMDDL	dBWMR015	6
SMDDR	vBWMR02	6
SMDDR	dBWML09	6
SMDDR	dBWML010	6
SMDDR	dBWML011	6
SMDDR	dBWML012	6
SMDDR	dBWML013	6
SMDDR	dBWML014	6
SMDDR	dBWML015	6
SMDVL	ALNR	6
SMDVL	PLNL	6
SMDVR	PLNL	6
SMBVR	vBWMR07	6
DA02	dBWMR08	6
DA04	dBWML011	6
DA09	dBWML022	6
PDA	dBWML024	6
PDA	dBWMR024	6
DB01	dBWML09	6
DB01	dBWMR08	6
DB02	dBWMR010	6
DB03	dBWML011	6
AS01	dBWML07	6
AS02	dBWML09	6
DD02	dBWML012	6
DD03	dBWML013	6
VA05	vBWML013	6
VA05	vBWMR012	6
VA07	vBWML016	6
VA09	DD06	6
VA09	VD09	6
VA10	AS07	6
VA12	DA08	6
VA12	VD12	6
VB01	RIML	6
VB01	RMFL	6
VB02	vBWMR08	6
VB02	vBWMR011	6
VB03	VD04	6
VB03	vBWMR011	6
VB05	vBWMR014	6
VB06	vBWMR014	6
VB07	VD09	6
VB09	VD11	6
VD03	vBWML010	6
VD03	vBWMR010	6
VD04	vBWML013	6
VD07	vBWMR014	6
VD13	VA12	6
HSNL	VC05	6
HSNL	vm2AL	6
HSNL	vm2AR	6
HSNL	vm2PL	6
HSNL	vm2PR	6
HSNR	vm2AL	6
HSNR	vm2AR	6
HSNR	vm2PL	6
HSNR	vm2PR	6
VC02	DD01	6
VC06	DD06	6
PLNR	PHAR	6
ALMR	AVM	6
FLPR	DA02	6
DVA	PDER	6
PVPL	AS11	6
AVKL	SMBVL	6
PVWL	hyp	6
AVBL	VB08	6
AVAR	SABVL	6
RMED	CEPshVR	6
SMDVL	VB01	6
DA08	VA12	6
VD01	VD02	6
VD07	VD08	6
VD08	VD09	6
VD10	VD11	6
VD11	VD12	6
VD12	VD13	6
PHAR	PLNR	6
AVM	ALMR	6
DA02	FLPR	6
AVAL	PVDR	6
AVJR	AVHL	6
AS11	PVPL	6
PVWR	PVNR	6
hyp	AVG	6
SMBVL	AVKL	6
hyp	PVWL	6
VB08	AVBL	6
DA03	AVAL	6
CEPshVR	RMED	6
VA02	SABD	6
VB01	SMDVL	6
VD02	VD01	6
VD08	VD07	6
VD09	VD08	6
VD11	VD10	6
VD12	VD11	6
AS07	AVAL	6
RMEV	dBWMR03	6
RMGR	dBWMR06	6
RMFL	dBWMR02	6
RMFR	vBWML02	6
RIVR	vBWML08	6
CEPVL	OLQVL	6.142857143
PVT	DVC	6.2
RIAR	SIAVL	6.2
AVBL	AVBR	6.2
SMDDL	RIAR	6.2
VC01	VC02	6.2
VC02	VC01	6.2
ASEL	AIBR	6.25
ADFR	AUAR	6.25
BAGL	AVER	6.25
URXR	RIGR	6.25
AQR	RIAL	6.25
FLPR	AVAR	6.25
ADER	AVAL	6.25
CEPVL	OLLL	6.25
URYDL	AVER	6.25
URYDR	RMDDL	6.25
OLLL	SMDDR	6.25
AINL	BAGL	6.25
ADAL	AVJR	6.25
ADAL	RIML	6.25
RIBR	BAGL	6.25
RMGL	RMDVL	6.25
AWCR	AIBL	6.333333333
PHAL	AVG	6.333333333
DVB	DA08	6.333333333
RICR	SMDDL	6.333333333
AWBR	ADFR	6.4
ADFR	SMBVR	6.4
VC03	DD04	6.4
RIMR	AIBL	6.428571429
I5	g1AL	6.5
URXR	RIPR	6.5
PLML	hyp	6.5
PVDL	PVDR	6.5
PHAR	PHBR	6.5
IL2DR	RMER	6.5
IL2R	OLQDR	6.5
URYVR	RIBR	6.5
OLLR	SMDVL	6.5
IL1DL	RMDVL	6.5
IL1VR	RIPR	6.5
RIH	OLQVL	6.5
RIH	RIPR	6.5
RIS	AVKL	6.5
PVR	hyp	6.5
PVPL	AVBR	6.5
SAAVR	RIMR	6.5
DVC	RMFL	6.5
AVDL	DA03	6.5
AVL	SABVL	6.5
RIAL	SIADL	6.5
AVAL	AS07	6.5
SMBDL	dBWMR08	6.5
SMBDR	dBWML08	6.5
VB04	DD02	6.5
VB07	DD04	6.5
VC03	VD07	6.5
URAVR	vBWMR01	6.5
PVQL	ASKL	6.571428571
AIBL	SMDVR	6.666666667
AVKL	DVA	6.666666667
RIML	AIBR	6.666666667
RMDDL	dBWMR01	6.666666667
SMBVL	vBWML06	6.666666667
SMBVR	vBWMR03	6.666666667
SMBVR	vBWMR04	6.666666667
SAAVR	SMBVL	6.666666667
SMBVL	SAAVR	6.666666667
VB02	AVBL	6.666666667
AWCL	AIBL	6.75
AWCR	AIYL	6.75
ASHR	AIBR	6.75
PLNR	SAADR	6.75
PLNR	SMBVR	6.75
ALMR	PVCR	6.75
AVM	PVCL	6.75
IL2VR	RMER	6.75
CEPDL	OLLL	6.75
CEPVL	RICR	6.75
CEPVL	RMDDL	6.75
URYVL	SMDVR	6.75
OLLR	CEPDR	6.75
AINR	AFDL	6.75
RIR	URXL	6.75
RIR	RIAR	6.75
RIGL	AVEL	6.75
SAADL	RIML	6.75
ASEL	AWCL	6.8
RIGR	AVKL	6.8
ADLL	AVDR	6.857142857
FLPL	AVDL	6.857142857
CEPDL	OLQDL	6.857142857
PVCR	AVAR	6.857142857
I1L	pm3VL	7
I2L	I4	7
I4	I2R	7
I5	I4	7
MCL	mc2DR	7
MI	M1	7
MI	pm4VR	7
ASIR	AWCR	7
ADFL	AUAL	7
ASHR	SMBVR	7
URXR	SMBVR	7
ALNR	SAAVR	7
PVM	hyp	7
PVDL	PVCL	7
PVDL	hyp	7
PVDR	AVAL	7
CEPVR	RICR	7
CEPVR	AVEL	7
OLQVL	SIBDL	7
OLQVR	RIH	7
IL1DR	dBWMR03	7
IL1L	dBWML05	7
RIR	URXR	7
AUAL	AVAL	7
AIZL	AIBL	7
RIS	RIBL	7
PVPR	AVBR	7
PVPR	PVCR	7
AVG	DVC	7
RIGL	AVKR	7
RICR	VB01	7
SAADL	dBWMR03	7
SAADR	dBWML03	7
SAAVL	vBWMR03	7
SAAVR	vBWML03	7
DVC	RMFR	7
AVL	SABD	7
AVER	SABVR	7
AVBR	hyp	7
AVAR	DA08	7
PVCR	PVR	7
RIPL	BAGL	7
URADR	dBWMR05	7
URAVL	RMDDL	7
RMEL	dBWMR05	7
RMER	vBWML04	7
RMDDR	dBWMR02	7
RMDVR	vBWML05	7
RMHL	dBWMR03	7
SMDDL	vBWML02	7
SMDDL	vBWML03	7
SMDVL	vBWMR02	7
SMDVL	vBWMR016	7
SMDVR	vBWML016	7
SMBDL	SMDDL	7
SMBDL	dBWMR05	7
DA02	dBWMR09	7
DA05	dBWML014	7
DA05	dBWMR013	7
DA06	DD03	7
DA08	VD10	7
DB07	VD10	7
AS03	dBWML010	7
VA02	vBWMR08	7
VA03	vBWMR011	7
VA11	vBWML020	7
VA12	DB07	7
VB05	vBWML015	7
VB05	vBWMR013	7
VB11	vBWML021	7
VD05	vBWML013	7
VD06	vBWMR014	7
VD07	vBWML016	7
VD07	vBWMR015	7
VC01	DD02	7
VC01	DD03	7
VC06	VD12	7
PDER	VB09	7
PHAL	PVPR	7
RIBL	RIBR	7
AVBR	DB01	7
AVAR	VA01	7
AS10	hyp	7
DD06	VA12	7
g1AL	M4	7
VB09	PDER	7
PVPR	PHAL	7
PVPL	PHAR	7
DA09	PHCR	7
DVC	PVQR	7
RIBR	RIBL	7
DB01	AVBR	7
SABVL	AVAR	7
DA01	AVAR	7
VA01	AVAR	7
hyp	AS10	7
AS09	DVB	7
DVB	AS09	7
CEPDR	OLQDR	7.142857143
PVCR	AVAL	7.166666667
PDEL	PDER	7.2
OLQVR	RMDVL	7.2
LUAL	AVAL	7.2
AVAL	DA06	7.2
AVAR	AVAL	7.2
SMDVR	RIAR	7.2
ASHL	AIBL	7.25
ADLL	AVAL	7.25
ADLR	AVAR	7.25
FLPL	AVBR	7.25
OLQVL	RMDVR	7.25
AINL	AFDR	7.25
AINR	BAGR	7.25
RIR	RIAL	7.25
RIBR	AVEL	7.25
RIAR	SIADR	7.25
RIMR	SMDDR	7.25
URADR	RIPR	7.25
RMDR	RIAL	7.25
SMBVR	SAADR	7.25
IL1VL	vBWML01	7.333333333
URAVR	vBWMR04	7.333333333
RMER	dBWML04	7.333333333
AIZR	AIZL	7.333333333
VA08	AVAL	7.333333333
AVAL	VA06	7.4
FLPR	AVDL	7.428571429
ASJR	ASKR	7.5
ASGR	AIBR	7.5
ADLL	ASER	7.5
ALNL	SAAVL	7.5
PLNL	SMBVL	7.5
ALML	PVCL	7.5
AVM	AVBR	7.5
FLPR	AVEL	7.5
ADER	RIGR	7.5
PHAL	PHBR	7.5
CEPDL	IL1DL	7.5
CEPDL	RMDVL	7.5
URYDL	RMDDR	7.5
RIH	OLQDL	7.5
RIH	RIBR	7.5
RMGL	RMDR	7.5
AVEL	SABVR	7.5
AVER	SABVL	7.5
RMDL	RMDR	7.5
SMDDR	SIADR	7.5
SMDVR	vBWML06	7.5
VB08	VD09	7.5
RMEV	dBWML03	7.5
RMEL	dBWMR04	7.5
RMDVL	vBWMR05	7.5
AVAL	VA08	7.6
DVB	DVC	7.666666667
AVAR	LUAR	7.666666667
AVAR	AVDR	7.666666667
RMDDL	dBWMR05	7.666666667
RMDL	vBWMR04	7.666666667
RMDVL	vBWMR06	7.666666667
SMDVR	vBWML05	7.666666667
VA12	PVCL	7.666666667
VA12	DA09	7.666666667
VD12	VA12	7.666666667
SAAVL	SMBVR	7.666666667
SMBVR	SAAVL	7.666666667
ALMR	BDUR	7.75
AVM	AVBL	7.75
IL2VR	URAVR	7.75
CEPDR	IL1DR	7.75
IL1R	RMDVR	7.75
ADAR	RIMR	7.75
RIGR	RMHL	7.75
AIBR	AVBR	7.75
DVC	AVAL	7.75
RIMR	RMDL	7.75
SMDVL	SMDDR	7.8
I4	NSML	8
M2L	I4	8
NSML	pm5VR	8
ADLR	URXR	8
URXR	URBR	8
PQR	AVDL	8
PLMR	PDEL	8
FLPL	AVBL	8
PHCR	PVCR	8
CEPDL	AVER	8
CEPDR	RICR	8
CEPVL	RMDVR	8
URYVL	RMDVR	8
OLLL	RMDVL	8
IL1DR	URADR	8
IL1L	RMDDL	8
IL1L	RMDVL	8
IL1VR	vBWMR02	8
AIMR	AIAR	8
URBR	RMGR	8
AUAL	AVEL	8
AIZL	AIAL	8
PVQR	ASKR	8
ADAL	AVBL	8
RIGL	AIZL	8
RIGR	AIZR	8
RIML	VB01	8
AVEL	DA01	8
RMFL	RMDR	8
AVBL	AVAL	8
AVBL	AVAR	8
AVBR	AVAL	8
AVAL	PVCL	8
AVAL	DA03	8
AVAR	AS11	8
RMEL	vBWMR04	8
RMEV	dBWMR01	8
RMDVR	URAVL	8
RMDVR	vBWML03	8
RIVR	vBWMR06	8
RIVR	GLRVR	8
RMHR	dBWML05	8
SMDVR	SMDDL	8
SMBDR	SIADR	8
SMBVL	SAADL	8
SIADL	dBWMR05	8
SIADL	dBWMR07	8
SIADL	dBWMR09	8
SIADL	dBWMR010	8
SIADL	dBWMR011	8
SIADL	dBWMR012	8
SIADL	dBWMR013	8
SIADL	dBWMR014	8
SIADL	dBWMR015	8
SIADR	dBWML05	8
SIADR	dBWML07	8
SIADR	dBWML09	8
SIADR	dBWML010	8
SIADR	dBWML011	8
SIADR	dBWML012	8
SIADR	dBWML013	8
SIADR	dBWML014	8
SIADR	dBWML015	8
DA01	DD01	8
DA01	dBWML07	8
DA01	dBWMR06	8
DA02	VD03	8
DA05	dBWMR014	8
DA06	VD06	8
DB02	dBWMR011	8
AS03	dBWMR09	8
AS05	dBWML012	8
DD01	dBWMR09	8
DD03	dBWMR012	8
DD03	dBWMR013	8
VA04	vBWMR011	8
VA07	vBWML015	8
VA12	AS09	8
VA12	vBWML021	8
VB03	vBWML011	8
VB03	vBWML012	8
VB03	vBWMR012	8
VB05	vBWML014	8
VB10	vBWMR020	8
VD02	vBWML08	8
VD03	vBWML011	8
VD07	vBWML015	8
VD12	DD06	8
ASKL	AVHL	8
PQR	PVPL	8
DVA	PVT	8
AVHL	VD12	8
PVPL	DVC	8
PVCR	VA12	8
AVHL	ASKL	8
PVPL	PQR	8
PVT	DVA	8
PVPL	PVQL	8
hyp	AVFL	8
VD12	AVHL	8
DVC	PVPL	8
SMDVL	SAAVL	8
DA06	AVAL	8
DA08	AVAL	8
DB07	PVCL	8
RIFL	RIMR	8
ASHR	AVAR	8.2
SMDVL	RIAL	8.2
CEPDR	AVEL	8.25
OLLR	CEPVR	8.25
AIML	AIAL	8.25
RIH	AIZR	8.25
RIH	RIBL	8.25
RIS	AVKR	8.25
AIBR	RIBL	8.25
PVCL	RID	8.25
RIVL	RIVR	8.25
SMDDL	SMDVR	8.25
FLPL	ADEL	8.333333333
IL1DR	dBWMR01	8.333333333
RIML	SMDDL	8.333333333
DB03	DD03	8.333333333
VA06	AVAL	8.333333333
DVB	AVL	8.4
AVAL	AVAR	8.4
VA02	VD02	8.4
AWAR	AIZR	8.428571429
ASHR	ADLR	8.5
SDQR	RMHL	8.5
OLQVR	SIBDR	8.5
RIH	RIPL	8.5
ADAR	AVJL	8.5
LUAR	AVDR	8.5
RMGR	RMDL	8.5
RMGR	RMDVR	8.5
AVEL	VA01	8.5
RIVR	vBWMR07	8.5
SMDDL	SIBDL	8.5
SMBVL	RMEV	8.5
DB02	DA03	8.5
VB05	VD06	8.5
HSNL	AVFL	8.5
VC02	DD03	8.5
ASKR	PVQR	8.5
IL1R	vBWMR02	8.5
ADEL	RIGR	8.6
SAAVR	SMDDL	8.6
IL1DL	dBWML01	8.666666667
RMED	vBWML03	8.666666667
DB02	DB03	8.666666667
DB03	DB02	8.666666667
ADFR	RIGR	8.75
ASHR	AVBR	8.75
ADEL	RIGL	8.75
OLLL	CEPVL	8.75
OLLR	RMDVR	8.75
RIR	AIZL	8.75
PVQL	AIAL	8.75
PVPL	AVBL	8.75
RICR	AVAL	8.75
RICR	AVAR	8.75
AVKR	PVPL	8.75
RMFL	AVKR	8.75
IL2VR	IL1VR	8.8
AWCL	AWCR	9
PVM	AVKL	9
PLML	DVA	9
PLML	PDEL	9
PHCL	DVA	9
CEPVL	RICL	9
URYVL	OLQVL	9
URYVR	RMDVL	9
OLQVL	SIAVL	9
IL1DL	dBWML06	9
IL1L	vBWML02	9
RIS	AVEL	9
PVQR	AIAR	9
PVNR	hyp	9
AIBL	RIBR	9
RIML	RMDR	9
PVCR	AVDL	9
PVCR	AVBR	9
RMDVR	vBWML02	9
SMDVR	RMED	9
SMDVR	vBWML02	9
SMBDL	dBWMR09	9
SMBDL	dBWMR010	9
SMBDL	dBWMR011	9
SMBDL	dBWMR012	9
SMBDL	dBWMR013	9
SMBDL	dBWMR014	9
SMBDL	dBWMR015	9
SMBDR	dBWMR07	9
SMBDR	dBWML09	9
SMBDR	dBWML010	9
SMBDR	dBWML011	9
SMBDR	dBWML012	9
SMBDR	dBWML013	9
SMBDR	dBWML014	9
SMBDR	dBWML015	9
SIADR	SMDDR	9
DA01	dBWML06	9
DA01	dBWMR07	9
DA04	dBWMR013	9
DB02	DD02	9
DB03	VD04	9
DB04	DD05	9
AS06	dBWMR014	9
DD01	dBWML08	9
DD02	dBWML011	9
DD04	dBWML017	9
DD04	dBWMR017	9
DD05	dBWML020	9
DD05	dBWMR020	9
DD06	dBWML023	9
DD06	dBWMR023	9
VA08	DD05	9
VA10	DD05	9
VA10	DD06	9
VA12	vBWMR021	9
VB09	DD05	9
AFDL	URBL	9
PDER	PVR	9
PVPR	DD06	9
RMED	GLRDL	9
RMED	GLRDR	9
RMEV	GLRR	9
URBL	AFDL	9
DD06	PVPR	9
GLRDL	RMED	9
GLRDR	RMED	9
GLRR	RMEV	9
RMFR	dBWML02	9
PVT	AVKR	9.2
ASER	AIYL	9.25
SDQR	AVBR	9.25
PVR	RIPR	9.25
SAADR	RIML	9.25
SMBDR	dBWML05	9.333333333
AVAL	PVCR	9.4
M3L	pm4D	9.5
ASEL	AIYR	9.5
AWCR	AIBR	9.5
ADLL	AIAL	9.5
AVM	PVCR	9.5
PVDL	AVAL	9.5
IL2DL	IL1DL	9.5
IL1DR	RIPR	9.5
URBR	URXR	9.5
AUAR	AVER	9.5
PVR	AVBR	9.5
PVR	RIPL	9.5
RIBL	AVER	9.5
RIGL	RMHR	9.5
SAAVL	SMDDR	9.5
DVC	RIGR	9.5
PVCL	DA08	9.5
SMBDR	RMED	9.5
DA03	VD04	9.5
IL1R	dBWMR02	9.5
PQR	AVDR	9.666666667
IL1VL	vBWML02	9.666666667
URADR	dBWMR01	9.666666667
RMDDL	dBWMR04	9.666666667
VA12	VD13	9.666666667
AWBL	AIZL	9.75
ASHL	AVBL	9.75
ADER	RIGL	9.75
IL2L	OLQDL	9.75
IL2L	OLQVL	9.75
RIR	AIZR	9.75
AIZR	SMBVR	9.75
RICL	AVAR	9.75
I6	M3L	10
I6	M4	10
AWAR	AFDR	10
PLNL	SIAVL	10
PLNR	SIAVR	10
ALML	BDUL	10
OLQVR	RIPR	10
IL1L	dBWML04	10
RIS	RIBR	10
RIS	AVER	10
PVPL	AQR	10
DVC	RIGL	10
RIVR	RIVL	10
SIBDR	SMDDR	10
SIBVL	vBWMR05	10
SIBVL	vBWMR07	10
SIBVL	vBWMR09	10
SIBVL	vBWMR010	10
SIBVL	vBWMR011	10
SIBVL	vBWMR012	10
SIBVL	vBWMR013	10
SIBVL	vBWMR014	10
SIBVL	vBWMR015	10
SIBVR	vBWML05	10
SIBVR	vBWML07	10
SIBVR	vBWML09	10
SIBVR	vBWML010	10
SIBVR	vBWML011	10
SIBVR	vBWML012	10
SIBVR	vBWML013	10
SIBVR	vBWML014	10
SIBVR	vBWML015	10
SIADL	SMBDL	10
SIADR	SMBDR	10
SIAVL	PLNL	10
SIAVL	SMDVR	10
SIAVR	PLNR	10
DA04	dBWML012	10
DA05	dBWML013	10
DA07	VD07	10
DA07	VD09	10
PDA	VD11	10
DB06	VD07	10
DB06	VD09	10
AS01	dBWMR06	10
AS01	dBWMR07	10
AS10	VD10	10
AS10	VD11	10
PDB	VD12	10
DD01	dBWMR08	10
DD02	dBWMR011	10
VA02	vBWML08	10
VA06	vBWML014	10
VA07	AS02	10
VA07	vBWMR015	10
VA11	AS08	10
VB02	vBWMR010	10
VD05	vBWMR013	10
VD06	vBWML014	10
VD13	vBWMR021	10
VC06	VD11	10
ASKR	AVHR	10
PVR	PVCR	10
RMEL	GLRDR	10
RMEL	GLRL	10
RMER	GLRR	10
PVPR	PQR	10
VA11	AVAR	10
GLRDR	RMEL	10
GLRL	RMEL	10
GLRL	RMER	10
GLRR	RMER	10
RMED	vBWML01	10
AQR	PVPL	10.16666667
AVAR	VA11	10.2
ASHL	AVAL	10.25
IL2R	RIH	10.25
CEPVR	OLLR	10.25
ADAL	AVBR	10.25
SAADL	RIMR	10.25
RMDL	RIAR	10.25
DVC	AVL	10.25
AVL	DD06	10.33333333
AVEL	AVAL	10.33333333
URAVL	vBWML01	10.33333333
URAVR	vBWMR02	10.33333333
RMDVL	vBWMR02	10.33333333
PDER	PDEL	10.33333333
IL1DR	RMDVR	10.4
IL1VL	RMDDL	10.4
FLPR	AVBL	10.5
DVA	AVER	10.5
IL1L	vBWML01	10.5
IL1R	vBWMR04	10.5
AIBL	AVBL	10.5
RICL	AVAL	10.5
SAADR	RIMR	10.5
DVC	AVAR	10.5
AVL	DVC	10.5
AVER	AVAL	10.5
AVBR	AVAR	10.5
SMBDL	SIADL	10.5
AS05	VD05	10.5
VA01	DD01	10.5
VA03	DD02	10.5
VA09	DD05	10.5
RMEL	dBWMR02	10.5
RMED	vBWMR01	10.5
AVAR	PVCR	10.6
PHCR	DA09	10.66666667
URAVL	vBWML02	10.66666667
RMDDR	dBWML02	10.66666667
CEPDR	OLLR	10.75
URYVR	AVEL	10.75
PVR	AVBL	10.75
FLPL	AVAL	10.83333333
M2L	pm5VL	11
MCR	mc2V	11
AWCR	AWCL	11
SDQL	SMBDR	11
PLML	PDER	11
PDER	AVKL	11
IL2R	OLQVR	11
AINL	ASIL	11
AIZL	RICR	11
RIML	RIML	11
URADL	dBWML06	11
RMDDR	dBWML04	11
DA09	VD11	11
DA09	VD12	11
VA03	vBWML010	11
VA07	VD07	11
VA08	AS04	11
VB02	VA03	11
VD01	vBWML07	11
M2R	MCR	11
AVHR	hyp	11
PDB	hyp	11
MCR	M2R	11
hyp	AVHR	11
hyp	PDB	11
AFDL	AIYL	11.2
ASHR	AVDL	11.25
IL2VL	IL1VL	11.25
URYVL	AVER	11.25
PDEL	DVA	11.33333333
PVPL	AVKR	11.33333333
DVA	AVEL	11.5
AIZR	AVEL	11.5
AIZR	SMBDR	11.5
AVEL	SABVL	11.5
DA04	VD04	11.5
VB02	VD02	11.5
RMDVL	vBWMR03	11.66666667
RMDVR	vBWML04	11.66666667
AWCL	AIYL	11.75
URYDR	RMDVR	11.75
SMDVR	RIAL	11.75
I6	I3	12
M2R	pm5VR	12
ASHL	AVDR	12
PLMR	DVA	12
PHBR	PVCR	12
URYVL	RMDDL	12
DVB	hyp	12
SAAVR	IL1DL	12
SAAVR	RIPL	12
RIAL	SMDVL	12
AVEL	SABD	12
PVCR	RID	12
RMDDL	RMDVR	12
RMDVR	vBWML01	12
SIADL	dBWMR08	12
SIADR	dBWML08	12
DA03	dBWML011	12
DA05	DD03	12
DA07	VD08	12
PDA	VD12	12
DB05	DA07	12
DB06	VD08	12
VA11	vBWMR020	12
VB06	vBWMR015	12
VD02	vBWML09	12
VD02	vBWMR08	12
VD03	vBWMR011	12
hyp	PVR	12
DVC	AVG	12
RMER	vBWML02	12
RIAR	SMDVR	12.2
BAGL	RIBR	12.25
URXL	AUAL	12.25
IL2DR	IL1DR	12.25
